section_id,domain,train/test,label,wave_id,attributes,mtype,wave_path,vel,ac
0,source,train,normal,488,"['vel', '730', 'ac', '0.11']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0488_vel_730_ac_0.11.wav,730,0.11
0,source,train,normal,489,"['vel', '730', 'ac', '0.11']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0489_vel_730_ac_0.11.wav,730,0.11
0,source,train,normal,490,"['vel', '500', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0490_vel_500_ac_0.30.wav,500,0.30
0,source,train,normal,491,"['vel', '380', 'ac', '0.03']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0491_vel_380_ac_0.03.wav,380,0.03
0,source,train,normal,492,"['vel', '730', 'ac', '0.11']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0492_vel_730_ac_0.11.wav,730,0.11
0,source,train,normal,493,"['vel', '300', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0493_vel_300_ac_0.30.wav,300,0.30
0,source,train,normal,494,"['vel', '900', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0494_vel_900_ac_0.30.wav,900,0.30
0,source,train,normal,495,"['vel', '300', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0495_vel_300_ac_0.30.wav,300,0.30
0,source,train,normal,496,"['vel', '300', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0496_vel_300_ac_0.30.wav,300,0.30
0,source,train,normal,497,"['vel', '300', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0497_vel_300_ac_0.30.wav,300,0.30
0,source,train,normal,498,"['vel', '500', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0498_vel_500_ac_0.30.wav,500,0.30
0,source,train,normal,499,"['vel', '660', 'ac', '0.09']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0499_vel_660_ac_0.09.wav,660,0.09
0,source,train,normal,500,"['vel', '1100', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0500_vel_1100_ac_0.30.wav,1100,0.30
0,source,train,normal,501,"['vel', '730', 'ac', '0.11']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0501_vel_730_ac_0.11.wav,730,0.11
0,source,train,normal,502,"['vel', '700', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0502_vel_700_ac_0.30.wav,700,0.30
0,source,train,normal,503,"['vel', '580', 'ac', '0.07']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0503_vel_580_ac_0.07.wav,580,0.07
0,source,train,normal,504,"['vel', '500', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0504_vel_500_ac_0.30.wav,500,0.30
0,source,train,normal,505,"['vel', '660', 'ac', '0.09']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0505_vel_660_ac_0.09.wav,660,0.09
0,source,train,normal,506,"['vel', '580', 'ac', '0.07']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0506_vel_580_ac_0.07.wav,580,0.07
0,source,train,normal,507,"['vel', '700', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0507_vel_700_ac_0.30.wav,700,0.30
0,source,train,normal,508,"['vel', '490', 'ac', '0.05']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0508_vel_490_ac_0.05.wav,490,0.05
0,source,train,normal,509,"['vel', '730', 'ac', '0.11']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0509_vel_730_ac_0.11.wav,730,0.11
0,source,train,normal,510,"['vel', '730', 'ac', '0.11']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0510_vel_730_ac_0.11.wav,730,0.11
0,source,train,normal,511,"['vel', '900', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0511_vel_900_ac_0.30.wav,900,0.30
0,source,train,normal,512,"['vel', '500', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0512_vel_500_ac_0.30.wav,500,0.30
0,source,train,normal,513,"['vel', '300', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0513_vel_300_ac_0.30.wav,300,0.30
0,source,train,normal,514,"['vel', '490', 'ac', '0.05']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0514_vel_490_ac_0.05.wav,490,0.05
0,source,train,normal,515,"['vel', '380', 'ac', '0.03']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0515_vel_380_ac_0.03.wav,380,0.03
0,source,train,normal,516,"['vel', '300', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0516_vel_300_ac_0.30.wav,300,0.30
0,source,train,normal,517,"['vel', '580', 'ac', '0.07']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0517_vel_580_ac_0.07.wav,580,0.07
0,source,train,normal,518,"['vel', '1100', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0518_vel_1100_ac_0.30.wav,1100,0.30
0,source,train,normal,519,"['vel', '300', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0519_vel_300_ac_0.30.wav,300,0.30
0,source,train,normal,520,"['vel', '580', 'ac', '0.07']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0520_vel_580_ac_0.07.wav,580,0.07
0,source,train,normal,521,"['vel', '300', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0521_vel_300_ac_0.30.wav,300,0.30
0,source,train,normal,522,"['vel', '700', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0522_vel_700_ac_0.30.wav,700,0.30
0,source,train,normal,523,"['vel', '730', 'ac', '0.11']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0523_vel_730_ac_0.11.wav,730,0.11
0,source,train,normal,524,"['vel', '380', 'ac', '0.03']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0524_vel_380_ac_0.03.wav,380,0.03
0,source,train,normal,525,"['vel', '700', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0525_vel_700_ac_0.30.wav,700,0.30
0,source,train,normal,526,"['vel', '380', 'ac', '0.03']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0526_vel_380_ac_0.03.wav,380,0.03
0,source,train,normal,527,"['vel', '300', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0527_vel_300_ac_0.30.wav,300,0.30
0,source,train,normal,528,"['vel', '580', 'ac', '0.07']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0528_vel_580_ac_0.07.wav,580,0.07
0,source,train,normal,529,"['vel', '1100', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0529_vel_1100_ac_0.30.wav,1100,0.30
0,source,train,normal,530,"['vel', '900', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0530_vel_900_ac_0.30.wav,900,0.30
0,source,train,normal,531,"['vel', '900', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0531_vel_900_ac_0.30.wav,900,0.30
0,source,train,normal,532,"['vel', '500', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0532_vel_500_ac_0.30.wav,500,0.30
0,source,train,normal,533,"['vel', '1100', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0533_vel_1100_ac_0.30.wav,1100,0.30
0,source,train,normal,534,"['vel', '380', 'ac', '0.03']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0534_vel_380_ac_0.03.wav,380,0.03
0,source,train,normal,535,"['vel', '900', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0535_vel_900_ac_0.30.wav,900,0.30
0,source,train,normal,536,"['vel', '580', 'ac', '0.07']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0536_vel_580_ac_0.07.wav,580,0.07
0,source,train,normal,537,"['vel', '380', 'ac', '0.03']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0537_vel_380_ac_0.03.wav,380,0.03
0,source,train,normal,538,"['vel', '580', 'ac', '0.07']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0538_vel_580_ac_0.07.wav,580,0.07
0,source,train,normal,539,"['vel', '300', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0539_vel_300_ac_0.30.wav,300,0.30
0,source,train,normal,540,"['vel', '700', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0540_vel_700_ac_0.30.wav,700,0.30
0,source,train,normal,541,"['vel', '730', 'ac', '0.11']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0541_vel_730_ac_0.11.wav,730,0.11
0,source,train,normal,542,"['vel', '1100', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0542_vel_1100_ac_0.30.wav,1100,0.30
0,source,train,normal,543,"['vel', '300', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0543_vel_300_ac_0.30.wav,300,0.30
0,source,train,normal,544,"['vel', '700', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0544_vel_700_ac_0.30.wav,700,0.30
0,source,train,normal,545,"['vel', '660', 'ac', '0.09']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0545_vel_660_ac_0.09.wav,660,0.09
0,source,train,normal,546,"['vel', '730', 'ac', '0.11']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0546_vel_730_ac_0.11.wav,730,0.11
0,source,train,normal,547,"['vel', '300', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0547_vel_300_ac_0.30.wav,300,0.30
0,source,train,normal,548,"['vel', '700', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0548_vel_700_ac_0.30.wav,700,0.30
0,source,train,normal,549,"['vel', '380', 'ac', '0.03']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0549_vel_380_ac_0.03.wav,380,0.03
0,source,train,normal,550,"['vel', '500', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0550_vel_500_ac_0.30.wav,500,0.30
0,source,train,normal,551,"['vel', '730', 'ac', '0.11']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0551_vel_730_ac_0.11.wav,730,0.11
0,source,train,normal,552,"['vel', '500', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0552_vel_500_ac_0.30.wav,500,0.30
0,source,train,normal,553,"['vel', '700', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0553_vel_700_ac_0.30.wav,700,0.30
0,source,train,normal,554,"['vel', '730', 'ac', '0.11']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0554_vel_730_ac_0.11.wav,730,0.11
0,source,train,normal,555,"['vel', '300', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0555_vel_300_ac_0.30.wav,300,0.30
0,source,train,normal,556,"['vel', '900', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0556_vel_900_ac_0.30.wav,900,0.30
0,source,train,normal,557,"['vel', '500', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0557_vel_500_ac_0.30.wav,500,0.30
0,source,train,normal,558,"['vel', '730', 'ac', '0.11']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0558_vel_730_ac_0.11.wav,730,0.11
0,source,train,normal,559,"['vel', '900', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0559_vel_900_ac_0.30.wav,900,0.30
0,source,train,normal,560,"['vel', '380', 'ac', '0.03']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0560_vel_380_ac_0.03.wav,380,0.03
0,source,train,normal,561,"['vel', '380', 'ac', '0.03']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0561_vel_380_ac_0.03.wav,380,0.03
0,source,train,normal,562,"['vel', '700', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0562_vel_700_ac_0.30.wav,700,0.30
0,source,train,normal,563,"['vel', '660', 'ac', '0.09']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0563_vel_660_ac_0.09.wav,660,0.09
0,source,train,normal,564,"['vel', '900', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0564_vel_900_ac_0.30.wav,900,0.30
0,source,train,normal,565,"['vel', '580', 'ac', '0.07']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0565_vel_580_ac_0.07.wav,580,0.07
0,source,train,normal,566,"['vel', '900', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0566_vel_900_ac_0.30.wav,900,0.30
0,source,train,normal,567,"['vel', '490', 'ac', '0.05']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0567_vel_490_ac_0.05.wav,490,0.05
0,source,train,normal,568,"['vel', '1100', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0568_vel_1100_ac_0.30.wav,1100,0.30
0,source,train,normal,569,"['vel', '490', 'ac', '0.05']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0569_vel_490_ac_0.05.wav,490,0.05
0,source,train,normal,570,"['vel', '380', 'ac', '0.03']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0570_vel_380_ac_0.03.wav,380,0.03
0,source,train,normal,571,"['vel', '900', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0571_vel_900_ac_0.30.wav,900,0.30
0,source,train,normal,572,"['vel', '380', 'ac', '0.03']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0572_vel_380_ac_0.03.wav,380,0.03
0,source,train,normal,573,"['vel', '380', 'ac', '0.03']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0573_vel_380_ac_0.03.wav,380,0.03
0,source,train,normal,574,"['vel', '660', 'ac', '0.09']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0574_vel_660_ac_0.09.wav,660,0.09
0,source,train,normal,575,"['vel', '580', 'ac', '0.07']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0575_vel_580_ac_0.07.wav,580,0.07
0,source,train,normal,576,"['vel', '300', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0576_vel_300_ac_0.30.wav,300,0.30
0,source,train,normal,577,"['vel', '700', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0577_vel_700_ac_0.30.wav,700,0.30
0,source,train,normal,578,"['vel', '380', 'ac', '0.03']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0578_vel_380_ac_0.03.wav,380,0.03
0,source,train,normal,579,"['vel', '700', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0579_vel_700_ac_0.30.wav,700,0.30
0,source,train,normal,580,"['vel', '500', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0580_vel_500_ac_0.30.wav,500,0.30
0,source,train,normal,581,"['vel', '300', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0581_vel_300_ac_0.30.wav,300,0.30
0,source,train,normal,582,"['vel', '900', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0582_vel_900_ac_0.30.wav,900,0.30
0,source,train,normal,583,"['vel', '730', 'ac', '0.11']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0583_vel_730_ac_0.11.wav,730,0.11
0,source,train,normal,584,"['vel', '300', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0584_vel_300_ac_0.30.wav,300,0.30
0,source,train,normal,585,"['vel', '500', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0585_vel_500_ac_0.30.wav,500,0.30
0,source,train,normal,586,"['vel', '1100', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0586_vel_1100_ac_0.30.wav,1100,0.30
0,source,train,normal,587,"['vel', '380', 'ac', '0.03']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0587_vel_380_ac_0.03.wav,380,0.03
0,source,train,normal,588,"['vel', '660', 'ac', '0.09']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0588_vel_660_ac_0.09.wav,660,0.09
0,source,train,normal,589,"['vel', '900', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0589_vel_900_ac_0.30.wav,900,0.30
0,source,train,normal,590,"['vel', '380', 'ac', '0.03']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0590_vel_380_ac_0.03.wav,380,0.03
0,source,train,normal,591,"['vel', '1100', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0591_vel_1100_ac_0.30.wav,1100,0.30
0,source,train,normal,592,"['vel', '1100', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0592_vel_1100_ac_0.30.wav,1100,0.30
0,source,train,normal,593,"['vel', '500', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0593_vel_500_ac_0.30.wav,500,0.30
0,source,train,normal,594,"['vel', '500', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0594_vel_500_ac_0.30.wav,500,0.30
0,source,train,normal,595,"['vel', '1100', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0595_vel_1100_ac_0.30.wav,1100,0.30
0,source,train,normal,596,"['vel', '730', 'ac', '0.11']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0596_vel_730_ac_0.11.wav,730,0.11
0,source,train,normal,597,"['vel', '300', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0597_vel_300_ac_0.30.wav,300,0.30
0,source,train,normal,598,"['vel', '1100', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0598_vel_1100_ac_0.30.wav,1100,0.30
0,source,train,normal,599,"['vel', '580', 'ac', '0.07']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0599_vel_580_ac_0.07.wav,580,0.07
0,source,train,normal,600,"['vel', '490', 'ac', '0.05']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0600_vel_490_ac_0.05.wav,490,0.05
0,source,train,normal,601,"['vel', '300', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0601_vel_300_ac_0.30.wav,300,0.30
0,source,train,normal,602,"['vel', '380', 'ac', '0.03']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0602_vel_380_ac_0.03.wav,380,0.03
0,source,train,normal,603,"['vel', '500', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0603_vel_500_ac_0.30.wav,500,0.30
0,source,train,normal,604,"['vel', '490', 'ac', '0.05']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0604_vel_490_ac_0.05.wav,490,0.05
0,source,train,normal,605,"['vel', '500', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0605_vel_500_ac_0.30.wav,500,0.30
0,source,train,normal,606,"['vel', '490', 'ac', '0.05']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0606_vel_490_ac_0.05.wav,490,0.05
0,source,train,normal,607,"['vel', '300', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0607_vel_300_ac_0.30.wav,300,0.30
0,source,train,normal,608,"['vel', '300', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0608_vel_300_ac_0.30.wav,300,0.30
0,source,train,normal,609,"['vel', '490', 'ac', '0.05']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0609_vel_490_ac_0.05.wav,490,0.05
0,source,train,normal,610,"['vel', '660', 'ac', '0.09']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0610_vel_660_ac_0.09.wav,660,0.09
0,source,train,normal,611,"['vel', '580', 'ac', '0.07']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0611_vel_580_ac_0.07.wav,580,0.07
0,source,train,normal,612,"['vel', '1100', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0612_vel_1100_ac_0.30.wav,1100,0.30
0,source,train,normal,613,"['vel', '660', 'ac', '0.09']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0613_vel_660_ac_0.09.wav,660,0.09
0,source,train,normal,614,"['vel', '500', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0614_vel_500_ac_0.30.wav,500,0.30
