section_id,domain,train/test,label,wave_id,attributes,mtype,wave_path,m-n
0,source,train,normal,306,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0306_m-n_X.wav,X
0,source,train,normal,307,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0307_m-n_X.wav,X
0,source,train,normal,308,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0308_m-n_X.wav,X
0,source,train,normal,309,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0309_m-n_W.wav,W
0,source,train,normal,310,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0310_m-n_X.wav,X
0,source,train,normal,311,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0311_m-n_X.wav,X
0,source,train,normal,312,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0312_m-n_W.wav,W
0,source,train,normal,313,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0313_m-n_X.wav,X
0,source,train,normal,314,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0314_m-n_W.wav,W
0,source,train,normal,315,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0315_m-n_X.wav,X
0,source,train,normal,316,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0316_m-n_W.wav,W
0,source,train,normal,317,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0317_m-n_W.wav,W
0,source,train,normal,318,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0318_m-n_X.wav,X
0,source,train,normal,319,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0319_m-n_W.wav,W
0,source,train,normal,320,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0320_m-n_W.wav,W
0,source,train,normal,321,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0321_m-n_X.wav,X
0,source,train,normal,322,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0322_m-n_W.wav,W
0,source,train,normal,323,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0323_m-n_W.wav,W
0,source,train,normal,324,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0324_m-n_W.wav,W
0,source,train,normal,325,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0325_m-n_W.wav,W
0,source,train,normal,326,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0326_m-n_W.wav,W
0,source,train,normal,327,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0327_m-n_W.wav,W
0,source,train,normal,328,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0328_m-n_X.wav,X
0,source,train,normal,329,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0329_m-n_X.wav,X
0,source,train,normal,330,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0330_m-n_W.wav,W
0,source,train,normal,331,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0331_m-n_W.wav,W
0,source,train,normal,332,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0332_m-n_W.wav,W
0,source,train,normal,333,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0333_m-n_X.wav,X
0,source,train,normal,334,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0334_m-n_X.wav,X
0,source,train,normal,335,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0335_m-n_W.wav,W
0,source,train,normal,336,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0336_m-n_X.wav,X
0,source,train,normal,337,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0337_m-n_X.wav,X
0,source,train,normal,338,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0338_m-n_W.wav,W
0,source,train,normal,339,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0339_m-n_X.wav,X
0,source,train,normal,340,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0340_m-n_W.wav,W
0,source,train,normal,341,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0341_m-n_X.wav,X
0,source,train,normal,342,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0342_m-n_W.wav,W
0,source,train,normal,343,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0343_m-n_W.wav,W
0,source,train,normal,344,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0344_m-n_X.wav,X
0,source,train,normal,345,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0345_m-n_W.wav,W
0,source,train,normal,346,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0346_m-n_X.wav,X
0,source,train,normal,347,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0347_m-n_X.wav,X
0,source,train,normal,348,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0348_m-n_W.wav,W
0,source,train,normal,349,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0349_m-n_W.wav,W
0,source,train,normal,350,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0350_m-n_W.wav,W
0,source,train,normal,351,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0351_m-n_X.wav,X
0,source,train,normal,352,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0352_m-n_X.wav,X
0,source,train,normal,353,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0353_m-n_W.wav,W
0,source,train,normal,354,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0354_m-n_W.wav,W
0,source,train,normal,355,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0355_m-n_X.wav,X
0,source,train,normal,356,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0356_m-n_X.wav,X
0,source,train,normal,357,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0357_m-n_X.wav,X
0,source,train,normal,358,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0358_m-n_W.wav,W
0,source,train,normal,359,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0359_m-n_W.wav,W
0,source,train,normal,360,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0360_m-n_W.wav,W
0,source,train,normal,361,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0361_m-n_X.wav,X
0,source,train,normal,362,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0362_m-n_W.wav,W
0,source,train,normal,363,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0363_m-n_X.wav,X
0,source,train,normal,364,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0364_m-n_W.wav,W
0,source,train,normal,365,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0365_m-n_X.wav,X
0,source,train,normal,366,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0366_m-n_X.wav,X
0,source,train,normal,367,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0367_m-n_X.wav,X
0,source,train,normal,368,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0368_m-n_X.wav,X
0,source,train,normal,369,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0369_m-n_W.wav,W
0,source,train,normal,370,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0370_m-n_X.wav,X
0,source,train,normal,371,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0371_m-n_W.wav,W
0,source,train,normal,372,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0372_m-n_W.wav,W
0,source,train,normal,373,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0373_m-n_X.wav,X
0,source,train,normal,374,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0374_m-n_X.wav,X
0,source,train,normal,375,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0375_m-n_X.wav,X
0,source,train,normal,376,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0376_m-n_X.wav,X
0,source,train,normal,377,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0377_m-n_X.wav,X
0,source,train,normal,378,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0378_m-n_W.wav,W
0,source,train,normal,379,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0379_m-n_W.wav,W
0,source,train,normal,380,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0380_m-n_W.wav,W
0,source,train,normal,381,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0381_m-n_W.wav,W
0,source,train,normal,382,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0382_m-n_X.wav,X
0,source,train,normal,383,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0383_m-n_X.wav,X
0,source,train,normal,384,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0384_m-n_X.wav,X
0,source,train,normal,385,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0385_m-n_X.wav,X
0,source,train,normal,386,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0386_m-n_X.wav,X
0,source,train,normal,387,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0387_m-n_W.wav,W
0,source,train,normal,388,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0388_m-n_W.wav,W
0,source,train,normal,389,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0389_m-n_W.wav,W
0,source,train,normal,390,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0390_m-n_W.wav,W
0,source,train,normal,391,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0391_m-n_X.wav,X
0,source,train,normal,392,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0392_m-n_X.wav,X
0,source,train,normal,393,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0393_m-n_X.wav,X
0,source,train,normal,394,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0394_m-n_X.wav,X
0,source,train,normal,395,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0395_m-n_W.wav,W
0,source,train,normal,396,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0396_m-n_W.wav,W
0,source,train,normal,397,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0397_m-n_X.wav,X
0,source,train,normal,398,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0398_m-n_X.wav,X
0,source,train,normal,399,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0399_m-n_W.wav,W
0,source,train,normal,400,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0400_m-n_X.wav,X
0,source,train,normal,401,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0401_m-n_W.wav,W
0,source,train,normal,402,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0402_m-n_W.wav,W
0,source,train,normal,403,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0403_m-n_X.wav,X
0,source,train,normal,404,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0404_m-n_W.wav,W
0,source,train,normal,405,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0405_m-n_W.wav,W
0,source,train,normal,406,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0406_m-n_W.wav,W
0,source,train,normal,407,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0407_m-n_W.wav,W
0,source,train,normal,408,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0408_m-n_W.wav,W
0,source,train,normal,409,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0409_m-n_W.wav,W
0,source,train,normal,410,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0410_m-n_W.wav,W
0,source,train,normal,411,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0411_m-n_X.wav,X
0,source,train,normal,412,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0412_m-n_W.wav,W
0,source,train,normal,413,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0413_m-n_W.wav,W
0,source,train,normal,414,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0414_m-n_X.wav,X
0,source,train,normal,415,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0415_m-n_X.wav,X
0,source,train,normal,416,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0416_m-n_W.wav,W
0,source,train,normal,417,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0417_m-n_X.wav,X
0,source,train,normal,418,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0418_m-n_W.wav,W
0,source,train,normal,419,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0419_m-n_W.wav,W
0,source,train,normal,420,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0420_m-n_X.wav,X
0,source,train,normal,421,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0421_m-n_W.wav,W
0,source,train,normal,422,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0422_m-n_X.wav,X
0,source,train,normal,423,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0423_m-n_W.wav,W
0,source,train,normal,424,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0424_m-n_W.wav,W
0,source,train,normal,425,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0425_m-n_X.wav,X
0,source,train,normal,426,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0426_m-n_X.wav,X
0,source,train,normal,427,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0427_m-n_X.wav,X
0,source,train,normal,428,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0428_m-n_W.wav,W
0,source,train,normal,429,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0429_m-n_X.wav,X
0,source,train,normal,430,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0430_m-n_W.wav,W
0,source,train,normal,431,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0431_m-n_X.wav,X
0,source,train,normal,432,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0432_m-n_X.wav,X
0,source,train,normal,433,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0433_m-n_X.wav,X
0,source,train,normal,434,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0434_m-n_X.wav,X
0,source,train,normal,435,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0435_m-n_X.wav,X
0,source,train,normal,436,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0436_m-n_W.wav,W
0,source,train,normal,437,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0437_m-n_X.wav,X
0,source,train,normal,438,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0438_m-n_W.wav,W
0,source,train,normal,439,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0439_m-n_X.wav,X
0,source,train,normal,440,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0440_m-n_X.wav,X
0,source,train,normal,441,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0441_m-n_W.wav,W
0,source,train,normal,442,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0442_m-n_X.wav,X
0,source,train,normal,443,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0443_m-n_W.wav,W
0,source,train,normal,444,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0444_m-n_X.wav,X
0,source,train,normal,445,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0445_m-n_W.wav,W
0,source,train,normal,446,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0446_m-n_W.wav,W
0,source,train,normal,447,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0447_m-n_X.wav,X
0,source,train,normal,448,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0448_m-n_X.wav,X
0,source,train,normal,449,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0449_m-n_W.wav,W
0,source,train,normal,450,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0450_m-n_W.wav,W
0,source,train,normal,451,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0451_m-n_X.wav,X
0,source,train,normal,452,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0452_m-n_X.wav,X
0,source,train,normal,453,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0453_m-n_W.wav,W
0,source,train,normal,454,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0454_m-n_X.wav,X
0,source,train,normal,455,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0455_m-n_W.wav,W
0,source,train,normal,456,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0456_m-n_W.wav,W
0,source,train,normal,457,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0457_m-n_X.wav,X
0,source,train,normal,458,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0458_m-n_X.wav,X
